project,repo,company_name,activity_months,commit_weight,months_pct,engagement_score,company_type,repo_short,sponsor,commit_access,activity_scope
pytorch,pytorch/extension-cpp,Peter Goldsborough,1,3,0.2,26,private,extension-cpp,Facebook,open,external
pytorch,pytorch/extension-ffi,Facebook,1,1,0.2,22,public,extension-ffi,Facebook,open,internal
pytorch,pytorch/fairseq,Apache Software Foundation,3,1,0.5,52,nonprofit,fairseq,Facebook,open,external
pytorch,pytorch/fairseq,Facebook,5,3,0.8,86.00000000000001,public,fairseq,Facebook,open,internal
pytorch,pytorch/fairseq,GitHub,5,2,0.8,84.00000000000001,github,fairseq,Facebook,open,unknown
pytorch,pytorch/fairseq,Google Email,3,1,0.5,52,personal,fairseq,Facebook,open,unknown
pytorch,pytorch/fairseq,NVIDIA,1,1,0.2,22,public,fairseq,Facebook,open,external
pytorch,pytorch/fairseq,NA,1,2,0.2,24.000000000000004,no domain record,fairseq,Facebook,open,unknown
pytorch,pytorch/glow,Facebook,5,7,0.8,94,public,glow,Facebook,open,internal
pytorch,pytorch/glow,GitHub,5,6,0.8,92,github,glow,Facebook,open,unknown
pytorch,pytorch/glow,Google Email,5,4,0.8,88,personal,glow,Facebook,open,unknown
pytorch,pytorch/glow,Peter Goldsborough,1,3,0.2,26,private,glow,Facebook,open,external
pytorch,pytorch/glow,University of Washington,1,1,0.2,22,education,glow,Facebook,open,external
pytorch,pytorch/glow,NA,5,2,0.8,84.00000000000001,no domain record,glow,Facebook,open,unknown
pytorch,pytorch/ideep,Intel,1,1,0.2,22,public,ideep,Facebook,open,external
pytorch,pytorch/ignite,GitHub,5,3,0.8,86.00000000000001,github,ignite,Facebook,open,unknown
pytorch,pytorch/ignite,Google Email,5,4,0.8,88,personal,ignite,Facebook,open,unknown
pytorch,pytorch/ignite,Indian Inst of Technology Hyderabad,1,1,0.2,22,education,ignite,Facebook,open,external
pytorch,pytorch/pytorch,Alibaba Cloud,1,2,0.2,24.000000000000004,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Baidu,1,1,0.2,22,public,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Case Western Reserve University,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,CK-Telecom,2,2,0.3,34,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Cornell University,5,3,0.8,86.00000000000001,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Duke University,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Facebook,5,6,0.8,92,public,pytorch,Facebook,open,internal
pytorch,pytorch/pytorch,Facebook Email,2,2,0.3,34,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,GitHub,5,7,0.8,94,github,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,Google Email,5,7,0.8,94,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,Hasso Plattner Institute,1,1,0.2,22,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,hello,1,1,0.2,22,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,IBM,4,3,0.7,76,public,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Imperial College London,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Indian Inst of Technology Hyderabad,4,3,0.7,76,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Instagram,1,1,0.2,22,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Intel,4,1,0.7,72,public,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Iowa State University,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Massachusetts Institute of Technology,5,5,0.8,90,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Microsoft,1,1,0.2,22,public,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,NetEase Email,5,3,0.8,86.00000000000001,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,NVIDIA,5,2,0.8,84.00000000000001,public,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Orobix,4,2,0.7,74,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Outlook.com Email,4,2,0.7,74,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,Peter Goldsborough,5,4,0.8,88,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,PlanGrid,1,1,0.2,22,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,ProtonMail Email,1,2,0.2,24.000000000000004,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,QQ Email,3,1,0.5,52,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,Rensselaer Polytechnic Institute,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Rochester Institute of Technology,1,2,0.2,24.000000000000004,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Samsung,1,2,0.2,24.000000000000004,public,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Tsinghua University,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,TTIC,1,2,0.2,24.000000000000004,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,TU München,5,4,0.8,88,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Uber,1,1,0.2,22,private,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,University of Illinois at Urbana-Champaign,1,2,0.2,24.000000000000004,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,University of Oxford,3,2,0.5,54,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,University of South Florida,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,University of Tsukuba,2,2,0.3,34,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,University of Zagreb,1,1,0.2,22,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,UT Austin,2,1,0.3,32,education,pytorch,Facebook,open,external
pytorch,pytorch/pytorch,Yahoo Email,2,2,0.3,34,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,Yandex Email,1,1,0.2,22,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,Zoho Email,1,1,0.2,22,personal,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch,NA,5,4,0.8,88,no domain record,pytorch,Facebook,open,unknown
pytorch,pytorch/pytorch.github.io,Facebook,2,3,0.3,36,public,pytorch.github.io,Facebook,open,internal
pytorch,pytorch/pytorch.github.io,GitHub,3,1,0.5,52,github,pytorch.github.io,Facebook,open,unknown
pytorch,pytorch/pytorch.github.io,Google Email,5,3,0.8,86.00000000000001,personal,pytorch.github.io,Facebook,open,unknown
pytorch,pytorch/pytorch.github.io,Outlook.com Email,1,1,0.2,22,personal,pytorch.github.io,Facebook,open,unknown
pytorch,pytorch/pytorch.github.io,PyTorch,5,7,0.8,94,nonprofit,pytorch.github.io,Facebook,open,external
pytorch,pytorch/text,GitHub,4,1,0.7,72,github,text,Facebook,open,unknown
pytorch,pytorch/text,Google Email,5,4,0.8,88,personal,text,Facebook,open,unknown
pytorch,pytorch/text,Kemal Maulana,1,2,0.2,24.000000000000004,personal,text,Facebook,open,unknown
pytorch,pytorch/text,Outlook.com Email,2,1,0.3,32,personal,text,Facebook,open,unknown
pytorch,pytorch/text,Rochester Institute of Technology,1,1,0.2,22,education,text,Facebook,open,external
pytorch,pytorch/text,Seoul National Univ.,1,1,0.2,22,education,text,Facebook,open,external
pytorch,pytorch/text,Universität Würzburg,1,1,0.2,22,education,text,Facebook,open,external
pytorch,pytorch/text,University of Zagreb,1,1,0.2,22,education,text,Facebook,open,external
pytorch,pytorch/tnt,GitHub,3,2,0.5,54,github,tnt,Facebook,open,unknown
pytorch,pytorch/tnt,Google Email,5,2,0.8,84.00000000000001,personal,tnt,Facebook,open,unknown
pytorch,pytorch/tnt,Imagen Technologies,2,1,0.3,32,private,tnt,Facebook,open,external
pytorch,pytorch/tnt,Indian Inst of Technology Hyderabad,1,1,0.2,22,education,tnt,Facebook,open,external
pytorch,pytorch/tnt,NetEase Email,1,1,0.2,22,personal,tnt,Facebook,open,unknown
pytorch,pytorch/tnt,SenseTime Group Limited,1,3,0.2,26,private,tnt,Facebook,open,external
pytorch,pytorch/tnt,Stanford University,1,2,0.2,24.000000000000004,education,tnt,Facebook,open,external
pytorch,pytorch/tnt,TU München,1,1,0.2,22,education,tnt,Facebook,open,external
pytorch,pytorch/translate,Facebook,1,5,0.2,30.000000000000004,public,translate,Facebook,open,internal
pytorch,pytorch/translate,GitHub,1,5,0.2,30.000000000000004,github,translate,Facebook,open,unknown
pytorch,pytorch/translate,Google Email,1,2,0.2,24.000000000000004,personal,translate,Facebook,open,unknown
pytorch,pytorch/tutorials,GitHub,5,1,0.8,82,github,tutorials,Facebook,open,unknown
pytorch,pytorch/tutorials,Google Email,5,4,0.8,88,personal,tutorials,Facebook,open,unknown
pytorch,pytorch/tutorials,IBM,1,1,0.2,22,public,tutorials,Facebook,open,external
pytorch,pytorch/tutorials,Naren Dasan,1,1,0.2,22,personal,tutorials,Facebook,open,unknown
pytorch,pytorch/tutorials,NetEase Email,1,1,0.2,22,personal,tutorials,Facebook,open,unknown
pytorch,pytorch/tutorials,Peter Goldsborough,2,2,0.3,34,private,tutorials,Facebook,open,external
pytorch,pytorch/tutorials,QQ Email,1,2,0.2,24.000000000000004,personal,tutorials,Facebook,open,unknown
pytorch,pytorch/tutorials,Sebastian Raschka,1,2,0.2,24.000000000000004,private,tutorials,Facebook,open,external
pytorch,pytorch/tutorials,NA,2,1,0.3,32,no domain record,tutorials,Facebook,open,unknown
pytorch,pytorch/vision,GitHub,5,2,0.8,84.00000000000001,github,vision,Facebook,open,unknown
pytorch,pytorch/vision,Google Email,5,4,0.8,88,personal,vision,Facebook,open,unknown
pytorch,pytorch/vision,Indian Inst of Technology Hyderabad,4,1,0.7,72,education,vision,Facebook,open,external
pytorch,pytorch/vision,NVIDIA,1,1,0.2,22,public,vision,Facebook,open,external
pytorch,pytorch/vision,Outlook.com Email,1,2,0.2,24.000000000000004,personal,vision,Facebook,open,unknown
pytorch,pytorch/vision,Zoho Email,1,2,0.2,24.000000000000004,personal,vision,Facebook,open,unknown
pytorch,pytorch/vision,NA,1,2,0.2,24.000000000000004,no domain record,vision,Facebook,open,unknown
redhat-developer,redhat-developer/che-dockerfiles,Google Email,1,2,0.2,24.000000000000004,personal,che-dockerfiles,Red Hat,closed,unknown
redhat-developer,redhat-developer/che-functional-tests,Google Email,1,0,0.2,20,personal,che-functional-tests,Red Hat,closed,unknown
redhat-developer,redhat-developer/che-functional-tests,Red Hat,2,3,0.3,36,public,che-functional-tests,Red Hat,closed,internal
redhat-developer,redhat-developer/che-starter,Google Email,3,2,0.5,54,personal,che-starter,Red Hat,closed,unknown
redhat-developer,redhat-developer/che-starter,Red Hat,1,1,0.2,22,public,che-starter,Red Hat,closed,internal
redhat-developer,redhat-developer/che-vertx-server,Google Email,1,1,0.2,22,personal,che-vertx-server,Red Hat,closed,unknown
redhat-developer,redhat-developer/che-vertx-server,Red Hat,1,1,0.2,22,public,che-vertx-server,Red Hat,closed,internal
redhat-developer,redhat-developer/developers.redhat.com,GitHub,2,2,0.3,34,github,developers.redhat.com,Red Hat,closed,unknown
redhat-developer,redhat-developer/developers.redhat.com,Google Email,2,0,0.3,30,personal,developers.redhat.com,Red Hat,closed,unknown
redhat-developer,redhat-developer/developers.redhat.com,Red Hat,1,2,0.2,24.000000000000004,public,developers.redhat.com,Red Hat,closed,internal
redhat-developer,redhat-developer/osd-monitor-poc,GitHub,1,2,0.2,24.000000000000004,github,osd-monitor-poc,Red Hat,closed,unknown
redhat-developer,redhat-developer/osd-monitor-poc,Red Hat,5,2,0.8,84.00000000000001,public,osd-monitor-poc,Red Hat,closed,internal
redhat-developer,redhat-developer/reactive-microservices-in-java,Google Email,1,1,0.2,22,personal,reactive-microservices-in-java,Red Hat,closed,unknown
redhat-developer,redhat-developer/redhat-sso-quickstarts,Red Hat,1,0,0.2,20,public,redhat-sso-quickstarts,Red Hat,closed,internal
redhat-developer,redhat-developer/rh-che,GitHub,3,1,0.5,52,github,rh-che,Red Hat,closed,unknown
redhat-developer,redhat-developer/rh-che,Google Email,2,3,0.3,36,personal,rh-che,Red Hat,closed,unknown
redhat-developer,redhat-developer/rh-che,Red Hat,2,1,0.3,32,public,rh-che,Red Hat,closed,internal
redhat-developer,redhat-developer/rpm-packaging-guide,GitHub,2,0,0.3,30,github,rpm-packaging-guide,Red Hat,closed,unknown
redhat-developer,redhat-developer/rpm-packaging-guide,Google Email,2,1,0.3,32,personal,rpm-packaging-guide,Red Hat,closed,unknown
redhat-developer,redhat-developer/rpm-packaging-guide,Red Hat,1,1,0.2,22,public,rpm-packaging-guide,Red Hat,closed,internal
redhat-developer,redhat-developer/s2i-dotnetcore,GitHub,6,1,1,102,github,s2i-dotnetcore,Red Hat,closed,unknown
redhat-developer,redhat-developer/s2i-dotnetcore,Google Email,1,3,0.2,26,personal,s2i-dotnetcore,Red Hat,closed,unknown
redhat-developer,redhat-developer/s2i-dotnetcore-ex,Google Email,1,0,0.2,20,personal,s2i-dotnetcore-ex,Red Hat,closed,unknown
redhat-developer,redhat-developer/vscode-java,Google Email,3,2,0.5,54,personal,vscode-java,Red Hat,closed,unknown
rht-labs,rht-labs/ansible-stacks,GitHub,2,1,0.3,32,github,ansible-stacks,Red Hat,closed,unknown
rht-labs,rht-labs/ansible-stacks,Red Hat,2,1,0.3,32,public,ansible-stacks,Red Hat,closed,internal
rht-labs,rht-labs/automation-api,GitHub,1,1,0.2,22,github,automation-api,Red Hat,closed,unknown
rht-labs,rht-labs/enablement-ci-cd,GitHub,1,0,0.2,20,github,enablement-ci-cd,Red Hat,closed,unknown
rht-labs,rht-labs/enablement-ci-cd,Google Email,2,2,0.3,34,personal,enablement-ci-cd,Red Hat,closed,unknown
rht-labs,rht-labs/enablement-ci-cd,Red Hat,1,0,0.2,20,public,enablement-ci-cd,Red Hat,closed,internal
rht-labs,rht-labs/enablement-docs,GitHub,2,1,0.3,32,github,enablement-docs,Red Hat,closed,unknown
rht-labs,rht-labs/enablement-docs,Google Email,2,1,0.3,32,personal,enablement-docs,Red Hat,closed,unknown
rht-labs,rht-labs/enablement-docs,Red Hat,2,2,0.3,34,public,enablement-docs,Red Hat,closed,internal
rht-labs,rht-labs/hexboard,GitHub,1,1,0.2,22,github,hexboard,Red Hat,closed,unknown
rht-labs,rht-labs/hexboard,Red Hat,1,1,0.2,22,public,hexboard,Red Hat,closed,internal
rht-labs,rht-labs/infographic,GitHub,4,1,0.7,72,github,infographic,Red Hat,closed,unknown
rht-labs,rht-labs/infographic,Red Hat,1,3,0.2,26,public,infographic,Red Hat,closed,internal
rht-labs,rht-labs/labs-ci-cd,GitHub,2,0,0.3,30,github,labs-ci-cd,Red Hat,closed,unknown
rht-labs,rht-labs/labs-ci-cd,Google Email,2,2,0.3,34,personal,labs-ci-cd,Red Hat,closed,unknown
rht-labs,rht-labs/labs-demo,GitHub,1,1,0.2,22,github,labs-demo,Red Hat,closed,unknown
rht-labs,rht-labs/practice-library,GitHub,4,1,0.7,72,github,practice-library,Red Hat,closed,unknown
rht-labs,rht-labs/practice-library,Google Email,4,0,0.7,70,personal,practice-library,Red Hat,closed,unknown
rht-labs,rht-labs/practice-library,Red Hat,3,1,0.5,52,public,practice-library,Red Hat,closed,internal
rht-labs,rht-labs/residency-tools,GitHub,1,0,0.2,20,github,residency-tools,Red Hat,closed,unknown
rht-labs,rht-labs/sketchpod,GitHub,1,1,0.2,22,github,sketchpod,Red Hat,closed,unknown
rht-labs,rht-labs/sketchpod,Red Hat,1,0,0.2,20,public,sketchpod,Red Hat,closed,internal
rht-labs,rht-labs/slides-template,Google Email,1,1,0.2,22,personal,slides-template,Red Hat,closed,unknown
rht-labs,rht-labs/todolist-api,Google Email,3,1,0.5,52,personal,todolist-api,Red Hat,closed,unknown
rht-labs,rht-labs/todolist-api,Red Hat,2,1,0.3,32,public,todolist-api,Red Hat,closed,internal
rht-labs,rht-labs/todolist-fe,Google Email,2,3,0.3,36,personal,todolist-fe,Red Hat,closed,unknown
rht-labs,rht-labs/todolist-fe,Red Hat,1,2,0.2,24.000000000000004,public,todolist-fe,Red Hat,closed,internal
samsung,Samsung/Chromium,Samsung,2,0,0.3,30,public,Chromium,Samsung,closed,internal
samsung,Samsung/GearVRf,GitHub,1,0,0.2,20,github,GearVRf,Samsung,closed,unknown
samsung,Samsung/GearVRf,Samsung,2,3,0.3,36,public,GearVRf,Samsung,closed,internal
samsung,Samsung/iotjs,GitHub,1,1,0.2,22,github,iotjs,Samsung,closed,unknown
samsung,Samsung/iotjs,Samsung,2,2,0.3,34,public,iotjs,Samsung,closed,internal
samsung,Samsung/jpeg4py,GitHub,1,1,0.2,22,github,jpeg4py,Samsung,closed,unknown
samsung,Samsung/jpeg4py,Google Email,1,1,0.2,22,personal,jpeg4py,Samsung,closed,unknown
scikit-learn,scikit-learn/examples-data,Yahoo Email,1,1,0.2,22,personal,examples-data,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,AOL Email,2,2,0.3,34,personal,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,Bluewin,1,2,0.2,24.000000000000004,private,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,BlueYonder,1,1,0.2,22,private,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Columbia University,1,1,0.2,22,education,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,ENSTA PTech Alumni,3,1,0.5,52,nonprofit,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Framasoft,1,1,0.2,22,nonprofit,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,GitHub,5,4,0.8,88,github,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,GMX Email,1,1,0.2,22,personal,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,Google,1,1,0.2,22,public,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Google Email,5,5,0.8,90,personal,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,IIEST,1,1,0.2,22,education,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Indian Institute of Technology Kanpur,1,1,0.2,22,education,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Luis Pedro Coelho,1,1,0.2,22,nonprofit,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Nicolas Hug,1,1,0.2,22,private,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Onet.,1,1,0.2,22,private,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Outlook.com Email,3,1,0.5,52,personal,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,QQ Email,1,1,0.2,22,personal,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,Sina Email,5,3,0.8,86.00000000000001,personal,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,Universidad de Córdoba,1,1,0.2,22,education,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,"University of California, Irvine",1,1,0.2,22,education,scikit-learn,Community Project,open,external
scikit-learn,scikit-learn/scikit-learn,Yahoo Email,5,4,0.8,88,personal,scikit-learn,Community Project,open,unknown
scikit-learn,scikit-learn/scikit-learn,NA,5,3,0.8,86.00000000000001,no domain record,scikit-learn,Community Project,open,unknown
tensorflow,tensorflow/agents,Danijar Hafner,5,1,0.8,82,private,agents,Google,open,external
tensorflow,tensorflow/agents,GitHub,3,2,0.5,54,github,agents,Google,open,unknown
tensorflow,tensorflow/agents,Google,1,1,0.2,22,public,agents,Google,open,internal
tensorflow,tensorflow/agents,hello,1,1,0.2,22,private,agents,Google,open,external
tensorflow,tensorflow/agents,Outlook.com Email,2,1,0.3,32,personal,agents,Google,open,unknown
tensorflow,tensorflow/agents,NA,1,1,0.2,22,no domain record,agents,Google,open,unknown
tensorflow,tensorflow/benchmarks,Bluewin,1,2,0.2,24.000000000000004,private,benchmarks,Google,open,external
tensorflow,tensorflow/benchmarks,GitHub,2,2,0.3,34,github,benchmarks,Google,open,unknown
tensorflow,tensorflow/benchmarks,Google,5,4,0.8,88,public,benchmarks,Google,open,internal
tensorflow,tensorflow/benchmarks,Google Email,3,2,0.5,54,personal,benchmarks,Google,open,unknown
tensorflow,tensorflow/benchmarks,Intel,1,1,0.2,22,public,benchmarks,Google,open,external
tensorflow,tensorflow/benchmarks,Outlook.com Email,2,1,0.3,32,personal,benchmarks,Google,open,unknown
tensorflow,tensorflow/benchmarks,TensorFlow,4,1,0.7,72,nonprofit,benchmarks,Google,open,external
tensorflow,tensorflow/benchmarks,Uber,3,1,0.5,52,private,benchmarks,Google,open,external
tensorflow,tensorflow/cleverhans,Freedom of the Press Foundation,1,1,0.2,22,government,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,GitHub,5,2,0.8,84.00000000000001,github,cleverhans,Google,open,unknown
tensorflow,tensorflow/cleverhans,Google,5,3,0.8,86.00000000000001,public,cleverhans,Google,open,internal
tensorflow,tensorflow/cleverhans,Google Email,4,1,0.7,72,personal,cleverhans,Google,open,unknown
tensorflow,tensorflow/cleverhans,Imperial College London,1,2,0.2,24.000000000000004,education,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,Johns Hopkins University,1,3,0.2,26,education,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,Kansas State University,1,3,0.2,26,education,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,Massachusetts Institute of Technology,3,2,0.5,54,education,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,Outlook.com Email,1,1,0.2,22,personal,cleverhans,Google,open,unknown
tensorflow,tensorflow/cleverhans,Penn State,1,2,0.2,24.000000000000004,education,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,RIST,2,1,0.3,32,private,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,UnifyID,1,2,0.2,24.000000000000004,private,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,University of Guelph,1,1,0.2,22,education,cleverhans,Google,open,external
tensorflow,tensorflow/cleverhans,NA,2,1,0.3,32,no domain record,cleverhans,Google,open,unknown
tensorflow,tensorflow/ecosystem,GitHub,2,1,0.3,32,github,ecosystem,Google,open,unknown
tensorflow,tensorflow/ecosystem,Google Email,2,1,0.3,32,personal,ecosystem,Google,open,unknown
tensorflow,tensorflow/ecosystem,NA,4,2,0.7,74,no domain record,ecosystem,Google,open,unknown
tensorflow,tensorflow/haskell,GitHub,3,2,0.5,54,github,haskell,Google,open,unknown
tensorflow,tensorflow/haskell,Google Email,3,3,0.5,56.00000000000001,personal,haskell,Google,open,unknown
tensorflow,tensorflow/haskell,HAMBERG.NO,1,2,0.2,24.000000000000004,private,haskell,Google,open,external
tensorflow,tensorflow/haskell,NA,1,1,0.2,22,no domain record,haskell,Google,open,unknown
tensorflow,tensorflow/lattice,GitHub,1,2,0.2,24.000000000000004,github,lattice,Google,open,unknown
tensorflow,tensorflow/lattice,Google,2,2,0.3,34,public,lattice,Google,open,internal
tensorflow,tensorflow/lattice,Google Email,1,4,0.2,28.000000000000004,personal,lattice,Google,open,unknown
tensorflow,tensorflow/lucid,GitHub,4,4,0.7,77.99999999999999,github,lucid,Google,open,unknown
tensorflow,tensorflow/lucid,Google,4,4,0.7,77.99999999999999,public,lucid,Google,open,internal
tensorflow,tensorflow/lucid,Google Email,4,2,0.7,74,personal,lucid,Google,open,unknown
tensorflow,tensorflow/lucid,NA,3,2,0.5,54,no domain record,lucid,Google,open,unknown
tensorflow,tensorflow/magenta,Bluewin,1,1,0.2,22,private,magenta,Google,open,external
tensorflow,tensorflow/magenta,GitHub,4,4,0.7,77.99999999999999,github,magenta,Google,open,unknown
tensorflow,tensorflow/magenta,Google,4,4,0.7,77.99999999999999,public,magenta,Google,open,internal
tensorflow,tensorflow/magenta,Google Email,5,2,0.8,84.00000000000001,personal,magenta,Google,open,unknown
tensorflow,tensorflow/magenta,NetEase Email,1,1,0.2,22,personal,magenta,Google,open,unknown
tensorflow,tensorflow/magenta,Tero Parviainen,1,1,0.2,22,private,magenta,Google,open,external
tensorflow,tensorflow/magenta,Yahoo Email,1,1,0.2,22,personal,magenta,Google,open,unknown
tensorflow,tensorflow/magenta,NA,5,3,0.8,86.00000000000001,no domain record,magenta,Google,open,unknown
tensorflow,tensorflow/magenta-demos,GitHub,3,2,0.5,54,github,magenta-demos,Google,open,unknown
tensorflow,tensorflow/magenta-demos,Google,4,1,0.7,72,public,magenta-demos,Google,open,internal
tensorflow,tensorflow/magenta-demos,NA,1,2,0.2,24.000000000000004,no domain record,magenta-demos,Google,open,unknown
tensorflow,tensorflow/metadata,Google,1,2,0.2,24.000000000000004,public,metadata,Google,open,internal
tensorflow,tensorflow/models,AMD,1,1,0.2,22,private,models,Google,open,external
tensorflow,tensorflow/models,Andrew Selle,2,1,0.3,32,private,models,Google,open,external
tensorflow,tensorflow/models,Bluewin,3,2,0.5,54,private,models,Google,open,external
tensorflow,tensorflow/models,Combient AB,1,1,0.2,22,private,models,Google,open,external
tensorflow,tensorflow/models,dheera,1,2,0.2,24.000000000000004,private,models,Google,open,external
tensorflow,tensorflow/models,GitHub,5,5,0.8,90,github,models,Google,open,unknown
tensorflow,tensorflow/models,Google,5,5,0.8,90,public,models,Google,open,internal
tensorflow,tensorflow/models,Google Email,5,4,0.8,88,personal,models,Google,open,unknown
tensorflow,tensorflow/models,IBM,1,1,0.2,22,public,models,Google,open,external
tensorflow,tensorflow/models,Immonet,1,2,0.2,24.000000000000004,private,models,Google,open,external
tensorflow,tensorflow/models,Intel,1,1,0.2,22,public,models,Google,open,external
tensorflow,tensorflow/models,KTH Royal Institute of Technology,1,1,0.2,22,education,models,Google,open,external
tensorflow,tensorflow/models,NetEase Email,2,1,0.3,32,personal,models,Google,open,unknown
tensorflow,tensorflow/models,Outlook.com Email,2,1,0.3,32,personal,models,Google,open,unknown
tensorflow,tensorflow/models,Penn State,1,1,0.2,22,education,models,Google,open,external
tensorflow,tensorflow/models,ProtonMail Email,1,1,0.2,22,personal,models,Google,open,unknown
tensorflow,tensorflow/models,QQ Email,1,3,0.2,26,personal,models,Google,open,unknown
tensorflow,tensorflow/models,SevenTablets,1,2,0.2,24.000000000000004,private,models,Google,open,external
tensorflow,tensorflow/models,Stylight,1,1,0.2,22,private,models,Google,open,external
tensorflow,tensorflow/models,University of Mainz,1,2,0.2,24.000000000000004,education,models,Google,open,external
tensorflow,tensorflow/models,Yahoo Email,1,1,0.2,22,personal,models,Google,open,unknown
tensorflow,tensorflow/models,NA,5,4,0.8,88,no domain record,models,Google,open,unknown
tensorflow,tensorflow/playground,GitHub,1,2,0.2,24.000000000000004,github,playground,Google,open,unknown
tensorflow,tensorflow/playground,Phil,1,1,0.2,22,personal,playground,Google,open,unknown
tensorflow,tensorflow/probability,Google,4,5,0.7,80,public,probability,Google,open,internal
tensorflow,tensorflow/probability,Google Email,1,1,0.2,22,personal,probability,Google,open,unknown
tensorflow,tensorflow/probability,hello,1,1,0.2,22,private,probability,Google,open,external
tensorflow,tensorflow/probability,Trent,1,1,0.2,22,private,probability,Google,open,external
tensorflow,tensorflow/probability,NA,1,1,0.2,22,no domain record,probability,Google,open,unknown
tensorflow,tensorflow/rust,Google,5,4,0.8,88,public,rust,Google,open,internal
